,digit_BALANCE,digit_PURCHASES,digit_ONEOFF_PURCHASES,digit_INSTALLMENTS_PURCHASES,digit_CASH_ADVANCE,digit_PURCHASES_FREQUENCY,digit_ONEOFF_PURCHASES_FREQUENCY,digit_PURCHASES_INSTALLMENTS_FREQUENCY,digit_CASH_ADVANCE_TRX,digit_CREDIT_LIMIT,digit_PAYMENTS,digit_MINIMUM_PAYMENTS,digit_PRC_FULL_PAYMENT,digit_sqrt_BALANCE_FREQUENCY,digit_sqrt_CASH_ADVANCE_FREQUENCY,digit_sqrt_PURCHASES_TRX,digit_avg_oneoff_purchases,digit_avg_installment_purchases,digit_avg_cash_advance,TENURE
6913,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
6914,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,1,1,1,1,12
6915,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,12
6916,2,1,1,1,1,8,7,7,1,2,1,1,1,8,1,3,1,1,1,12
6917,1,1,1,1,1,3,1,3,1,1,1,1,1,8,2,2,1,1,1,12
6918,1,1,1,1,1,8,1,8,1,1,1,1,5,7,1,3,1,1,1,12
6919,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,1,1,12
6920,1,1,1,1,1,2,1,2,1,2,1,1,3,5,1,1,1,1,1,12
6921,1,1,1,1,1,6,5,2,1,2,1,1,3,8,1,2,1,1,1,10
6922,1,1,1,1,1,8,1,8,1,1,1,1,1,4,1,3,1,1,1,12
6923,1,1,1,1,1,3,1,3,1,1,1,1,1,5,1,1,1,1,1,12
6924,1,1,1,1,1,6,1,6,1,2,1,1,1,8,2,2,1,1,1,12
6925,1,1,1,1,1,7,7,1,1,2,1,1,2,8,1,2,1,1,1,12
6926,1,1,1,1,1,1,1,1,2,1,1,1,1,8,4,1,1,1,1,12
6927,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
6928,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,3,1,1,1,12
6929,2,1,1,1,1,7,1,7,1,2,2,1,1,8,1,3,1,1,1,12
6930,1,1,1,1,1,5,1,5,1,2,1,1,1,7,1,2,1,1,1,12
6931,1,1,1,1,1,2,1,2,1,2,1,1,1,5,1,1,1,1,1,12
6932,1,1,1,1,1,1,1,1,1,2,1,1,2,8,2,1,1,1,1,12
6933,1,1,1,1,1,6,4,5,1,1,1,1,1,8,1,3,1,1,1,12
6934,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
6935,1,1,1,1,1,5,2,5,1,1,1,1,1,8,3,2,1,1,1,12
6936,1,1,1,1,1,7,1,6,1,1,1,1,1,8,2,2,1,1,1,6
6937,1,1,1,1,1,8,8,1,1,1,1,1,1,8,3,3,1,1,1,12
6938,1,1,1,1,1,8,1,7,1,1,1,1,8,8,1,2,1,1,1,6
6939,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
6940,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,2,1,1,1,8
6941,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,12
6942,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
6943,2,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
6944,1,1,1,1,1,8,8,7,1,2,1,1,1,8,1,5,1,1,1,12
6945,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
6946,1,1,1,1,1,2,1,2,1,1,1,1,1,8,1,1,1,1,1,12
6947,1,1,1,1,1,4,4,1,1,1,1,1,1,7,1,2,1,1,1,12
6948,1,1,1,1,1,6,1,6,1,2,1,1,8,7,1,2,1,1,1,12
6949,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,1,1,1,1,12
6950,1,1,1,1,1,5,5,1,1,1,1,1,1,8,1,3,1,1,1,10
6951,1,1,1,1,1,1,1,1,1,1,2,1,4,8,3,1,1,1,1,12
6952,1,1,1,1,1,5,1,5,1,1,1,1,8,7,1,2,1,1,1,10
6953,1,1,1,1,1,3,2,2,1,2,1,1,1,8,1,2,1,1,1,12
6954,1,1,1,1,1,7,1,7,1,1,1,1,1,8,1,2,1,1,1,12
6955,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
6956,1,1,1,1,3,1,1,1,3,1,2,1,5,8,4,1,1,1,1,12
6957,1,1,1,1,1,7,3,6,1,1,1,1,1,8,3,2,1,1,1,12
6958,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
6959,1,1,1,1,1,1,1,1,1,3,1,1,1,8,2,1,1,1,1,12
6960,1,1,1,1,1,3,1,2,1,1,1,1,1,8,1,1,1,1,1,12
6961,1,1,1,1,1,6,1,6,1,1,1,1,7,7,1,2,1,1,1,11
6962,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,12
6963,1,1,1,1,1,5,1,4,1,1,1,1,1,8,4,2,1,1,1,12
6964,2,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,11
6965,2,1,1,1,1,5,3,3,1,2,1,1,1,8,3,2,1,1,1,12
6966,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
6967,1,1,1,1,1,8,1,7,1,1,1,1,5,8,1,2,1,1,1,10
6968,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,1,1,1,9
6969,2,1,1,1,1,5,1,4,3,2,1,1,1,8,5,1,1,1,1,9
6970,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,3,1,1,1,12
6971,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,12
6972,1,1,1,1,1,8,1,8,1,1,1,1,1,1,1,2,1,1,1,12
6973,1,1,1,1,1,5,1,5,1,1,1,1,1,8,3,2,1,1,1,12
6974,1,1,1,1,1,3,3,1,1,1,1,1,1,6,1,2,1,1,1,6
6975,1,1,1,1,1,8,8,1,1,2,1,1,1,4,1,2,1,1,1,12
6976,1,1,1,1,1,1,1,1,1,2,1,1,2,8,3,1,1,1,1,12
6977,1,1,1,1,1,7,2,4,1,1,1,1,4,8,1,2,1,1,1,12
6978,2,1,1,1,1,8,2,8,1,2,1,1,1,8,2,3,1,1,1,12
6979,1,1,1,1,1,3,1,3,1,1,1,1,5,5,1,2,1,1,1,12
6980,1,1,1,1,1,8,8,1,1,2,1,1,8,8,1,2,1,1,1,12
6981,1,1,1,1,1,5,1,4,1,1,1,1,3,8,1,2,1,1,1,12
6982,1,1,1,1,1,8,1,8,1,1,1,1,8,8,1,2,1,1,1,12
6983,1,1,1,1,1,8,1,7,1,1,1,1,1,8,2,3,1,1,1,12
6984,1,1,1,1,1,5,1,3,1,1,1,1,5,7,1,2,1,1,1,12
6985,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,12
6986,3,1,1,1,1,7,5,5,1,2,1,1,1,8,3,3,1,1,1,6
6987,1,1,1,1,1,7,1,7,1,1,1,1,3,8,1,2,1,1,1,12
6988,1,1,1,1,1,8,1,8,1,2,1,1,1,8,1,4,1,1,1,12
6989,1,1,1,1,1,3,1,3,1,2,1,1,2,5,1,2,1,1,1,12
6990,1,1,1,1,1,8,5,7,1,1,1,1,5,8,3,3,1,1,1,12
6991,1,1,1,1,1,2,2,2,1,1,1,1,1,4,1,1,1,1,1,6
6992,2,1,1,1,1,7,5,6,1,2,1,1,1,8,1,3,1,1,1,12
6993,2,1,1,1,1,5,1,4,1,1,1,1,1,8,2,2,1,1,1,12
6994,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,2,1,1,1,12
6995,2,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
6996,1,1,1,1,1,3,1,3,1,2,1,1,2,6,1,2,1,1,1,12
6997,1,1,1,1,1,2,2,1,2,1,1,1,1,8,4,1,1,1,1,6
6998,1,1,1,1,1,8,1,8,1,1,1,1,1,8,2,3,1,1,1,12
6999,1,1,1,1,1,5,1,5,1,3,2,1,7,6,1,2,1,1,1,12
7000,2,1,1,1,1,8,2,8,1,2,1,1,1,8,1,3,1,1,1,12
7001,1,1,1,1,1,2,2,1,1,2,1,1,1,5,2,1,1,1,1,12
7002,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,1,1,1,1,12
7003,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
7004,1,1,1,1,1,7,3,7,1,1,1,1,1,8,2,3,1,1,1,12
7005,1,1,1,1,1,3,3,1,1,2,1,1,5,6,1,2,1,1,1,12
7006,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,12
7007,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,2,1,1,1,12
7008,1,1,1,1,1,8,8,8,1,1,1,1,1,8,3,4,1,1,1,12
7009,1,1,1,1,1,8,1,8,1,1,1,1,8,8,1,2,1,1,1,12
7010,1,1,1,1,1,1,1,1,1,2,1,1,3,8,2,1,1,1,1,12
7011,3,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7012,1,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7013,1,1,1,1,1,7,7,3,1,1,1,1,2,8,1,3,1,1,1,12
7014,1,1,1,1,1,7,7,1,1,1,1,1,8,8,1,2,1,1,1,12
7015,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7016,1,1,1,1,1,7,4,6,1,1,1,1,1,5,1,2,1,1,1,12
7017,1,1,1,1,1,3,3,1,1,2,1,1,5,7,1,1,1,1,1,12
7018,1,1,1,1,1,7,1,6,1,1,1,1,1,8,1,2,1,1,1,12
7019,1,1,1,1,1,7,5,2,1,2,1,1,1,8,1,3,1,1,1,12
7020,2,1,1,1,1,5,2,3,1,1,1,1,1,8,3,2,1,1,1,12
7021,1,1,1,1,1,1,1,1,1,1,1,1,2,8,4,1,1,1,1,12
7022,1,1,1,1,1,8,1,8,1,1,1,1,5,8,1,2,1,1,1,12
7023,1,1,1,1,1,5,2,4,1,2,1,1,1,7,1,2,1,1,1,12
7024,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7025,1,1,1,1,1,8,1,8,1,2,1,1,7,8,1,3,1,1,1,12
7026,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,1,1,1,1,12
7027,2,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7028,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,2,1,1,1,12
7029,1,1,1,1,1,8,3,8,1,2,1,1,6,8,1,3,1,1,1,12
7030,1,1,1,2,1,8,1,8,1,1,1,1,1,8,2,2,1,1,1,11
7031,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,2,1,1,1,12
7032,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7033,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
7034,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7035,1,1,1,1,1,8,1,8,1,2,1,1,1,8,1,3,1,1,1,12
7036,1,1,1,1,1,3,1,2,1,1,1,1,3,5,1,2,1,1,1,12
7037,1,1,1,1,1,5,1,5,1,1,1,1,7,6,1,2,1,1,1,12
7038,1,1,1,1,1,8,1,8,1,2,1,1,8,8,1,2,1,1,1,12
7039,1,1,1,1,1,8,2,8,1,2,1,1,1,4,2,3,1,1,1,12
7040,2,1,1,1,2,1,1,1,1,2,1,1,2,8,3,1,1,1,1,12
7041,1,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7042,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,7
7043,1,1,1,1,1,2,2,1,1,1,1,1,5,8,3,1,1,1,1,6
7044,1,1,1,1,1,3,3,1,1,1,1,1,5,6,2,1,1,1,1,9
7045,1,1,1,1,1,5,5,1,1,1,1,1,1,8,1,2,1,1,1,12
7046,2,5,6,1,1,5,5,1,1,8,5,2,7,8,1,3,4,1,1,12
7047,1,1,1,1,1,8,1,8,1,1,1,1,1,5,1,2,1,1,1,12
7048,1,1,1,1,1,7,1,7,1,1,1,1,2,8,1,3,1,1,1,12
7049,1,1,1,1,1,8,8,1,1,1,1,1,1,8,1,2,1,1,1,12
7050,3,1,1,1,1,7,7,1,2,3,1,1,1,8,3,3,1,1,1,12
7051,1,1,1,1,1,7,1,6,1,1,1,1,4,8,1,2,1,1,1,11
7052,1,1,1,1,1,6,1,6,1,1,1,1,2,1,1,2,1,1,1,12
7053,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7054,1,1,1,1,1,1,1,1,1,1,1,1,2,8,2,1,1,1,1,12
7055,1,1,1,1,1,7,4,6,1,1,1,1,1,8,1,2,1,1,1,9
7056,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7057,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
7058,1,1,1,1,1,5,1,5,1,1,1,1,4,7,1,2,1,1,1,12
7059,1,1,1,1,1,5,5,1,1,1,1,1,1,8,1,2,1,1,1,12
7060,1,1,1,1,1,8,1,8,1,1,1,1,1,8,3,2,1,1,1,12
7061,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,12
7062,1,1,1,1,1,8,1,8,1,1,1,1,1,8,2,2,1,1,1,10
7063,1,1,1,1,1,2,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7064,2,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,7
7065,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,1,1,1,1,12
7066,1,1,1,1,1,1,1,1,1,1,1,1,8,5,2,1,1,1,1,10
7067,1,1,1,1,1,6,1,5,1,1,1,1,8,7,1,2,1,1,1,12
7068,1,1,1,1,1,6,1,5,1,1,1,1,1,8,2,2,1,1,1,12
7069,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7070,1,1,1,1,1,1,1,1,1,1,2,1,5,5,3,1,1,1,1,12
7071,1,1,1,1,1,8,1,8,1,1,1,1,2,7,1,2,1,1,1,12
7072,1,1,1,1,1,5,5,1,1,1,1,1,8,8,2,2,1,1,1,12
7073,2,1,1,1,1,3,1,2,1,2,1,1,1,8,3,1,1,1,1,12
7074,1,1,1,1,1,5,5,1,1,2,1,1,1,8,1,2,1,1,1,12
7075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,11
7076,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7077,2,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7078,1,1,1,1,1,8,6,8,1,2,1,1,3,8,2,3,1,1,1,12
7079,1,1,1,1,1,8,1,8,1,2,1,1,7,8,1,3,1,1,1,12
7080,1,1,1,1,1,1,1,1,2,1,1,1,1,8,4,1,1,1,1,10
7081,1,1,1,1,1,8,5,6,1,1,1,1,1,8,2,2,1,1,1,11
7082,1,1,1,1,1,8,1,8,1,1,1,1,1,1,1,2,1,1,1,12
7083,1,1,1,1,1,3,1,3,1,1,1,1,3,5,1,1,1,1,1,12
7084,1,1,1,1,1,8,1,8,1,1,1,1,4,8,1,2,1,1,1,12
7085,1,1,1,1,1,6,1,5,1,1,1,1,1,8,2,2,1,1,1,12
7086,1,1,1,1,1,4,3,3,1,1,1,1,1,8,3,2,1,1,1,12
7087,1,1,1,1,1,3,1,3,1,1,1,1,8,5,1,1,1,1,1,12
7088,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,2,1,1,1,12
7089,1,1,1,1,1,3,1,2,1,1,1,1,8,5,1,1,1,1,1,12
7090,1,1,1,1,1,4,1,3,1,1,1,1,1,8,2,1,1,1,1,12
7091,1,1,1,1,1,4,1,4,1,1,1,1,1,8,1,1,1,1,1,12
7092,2,1,1,1,1,6,2,5,1,2,1,1,1,8,2,2,1,1,1,11
7093,1,1,1,1,1,1,1,1,1,2,1,1,1,8,1,1,1,1,1,12
7094,1,1,1,1,1,7,3,5,1,2,1,1,2,8,1,3,1,1,1,12
7095,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,6
7096,1,1,1,1,1,5,1,4,1,1,1,1,3,8,1,2,1,1,1,12
7097,1,1,1,1,1,6,1,6,1,1,1,1,1,5,1,2,1,1,1,8
7098,1,1,1,1,1,8,8,7,1,2,1,1,8,8,1,4,1,1,1,12
7099,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,1,1,1,1,12
7100,1,1,1,1,1,8,8,1,1,1,1,1,1,8,1,2,1,1,1,12
7101,1,1,1,1,1,4,1,4,1,1,1,1,5,7,1,2,1,1,1,12
7102,1,1,1,1,1,7,4,6,1,1,1,1,1,8,3,2,1,1,1,8
7103,1,1,1,1,1,5,1,4,1,1,1,1,1,7,2,2,1,1,1,12
7104,1,1,1,1,1,2,1,1,1,2,1,1,1,4,1,1,1,1,1,12
7105,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7106,1,1,1,1,1,5,3,5,1,2,1,1,1,8,1,3,1,1,1,12
7107,1,1,1,1,1,4,1,4,1,2,1,1,2,6,1,1,1,1,1,12
7108,1,1,1,1,1,1,1,1,1,1,1,1,3,8,2,1,1,1,1,12
7109,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7110,1,1,1,1,1,4,4,1,1,1,1,1,1,8,1,2,1,1,1,12
7111,1,1,1,1,1,8,7,8,1,2,1,1,1,8,3,4,1,1,1,12
7112,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7113,1,1,1,1,1,6,1,5,1,1,1,1,1,8,2,2,1,1,1,12
7114,1,1,1,1,1,8,1,8,1,1,1,1,5,8,1,2,1,1,1,12
7115,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,3,1,1,1,12
7116,1,1,1,1,1,3,3,1,1,1,1,1,1,8,1,1,1,1,1,12
7117,1,1,1,1,1,7,1,7,1,1,1,1,1,8,3,2,1,1,1,12
7118,1,1,1,1,1,7,6,5,1,1,1,1,1,8,1,3,1,1,1,12
7119,1,1,1,1,1,2,2,1,1,1,1,1,1,8,1,1,1,1,1,12
7120,1,1,1,1,1,5,1,5,1,1,1,1,8,7,1,2,1,1,1,12
7121,1,1,1,1,1,6,1,5,1,2,1,1,5,7,1,2,1,1,1,12
7122,3,1,1,2,1,8,7,8,1,4,1,1,1,8,1,4,1,1,1,12
7123,1,1,1,1,1,4,2,3,1,1,1,1,1,8,1,2,1,1,1,12
7124,1,1,1,1,1,7,7,6,1,1,1,1,8,8,1,3,1,1,1,9
7125,1,1,1,1,1,8,1,7,1,1,1,1,8,8,1,2,1,1,1,6
7126,1,1,1,1,1,8,1,8,1,2,1,1,3,8,1,2,1,1,1,12
7127,1,1,1,1,1,8,4,7,1,2,1,1,1,8,1,3,1,1,1,12
7128,1,1,1,1,1,8,1,8,1,1,1,1,3,5,1,2,1,1,1,12
7129,1,1,1,1,1,1,1,1,1,1,2,1,5,5,3,1,1,1,1,12
7130,1,1,1,1,1,2,2,1,1,1,1,1,1,8,1,1,1,1,1,12
7131,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7132,4,1,1,1,1,1,1,1,1,3,1,7,1,8,2,1,1,1,1,12
7133,2,1,1,1,1,1,1,1,1,3,1,1,1,8,3,1,1,1,1,12
7134,1,1,1,1,1,8,3,8,1,1,1,1,3,8,1,3,1,1,1,12
7135,1,1,1,1,1,1,1,1,1,1,1,1,3,6,2,1,1,1,1,12
7136,1,1,1,1,1,5,5,1,1,1,1,1,8,8,1,2,1,1,1,10
7137,1,1,1,1,1,7,1,7,1,1,1,1,7,8,1,2,1,1,1,12
7138,1,1,1,1,1,8,3,8,1,1,1,1,1,8,1,2,1,1,1,12
7139,1,1,1,1,1,3,2,1,1,1,1,1,1,6,1,2,1,1,1,12
7140,1,1,1,1,1,3,1,3,1,1,1,1,1,8,1,1,1,1,1,12
7141,1,1,1,1,1,6,1,6,1,2,1,1,2,8,1,2,1,1,1,12
7142,1,1,1,1,1,5,1,5,1,2,1,1,2,7,1,2,1,1,1,12
7143,1,1,1,1,1,6,4,3,1,1,1,1,1,8,3,2,1,1,1,12
7144,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7145,1,1,1,1,1,5,1,5,1,2,1,1,2,8,1,3,1,1,1,12
7146,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,12
7147,1,1,1,1,1,3,1,2,1,2,1,1,5,5,1,1,1,1,1,12
7148,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,2,1,1,1,12
7149,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7150,1,1,1,1,1,8,3,8,1,1,1,1,5,8,1,3,1,1,1,12
7151,1,1,1,1,1,7,1,6,1,1,1,1,2,8,1,2,1,1,1,12
7152,1,1,1,1,1,8,8,8,1,2,1,1,1,8,1,4,1,1,1,12
7153,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,12
7154,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,2,1,1,1,12
7155,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7156,2,1,1,1,2,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7157,1,1,1,1,1,3,3,1,2,1,1,1,1,8,4,1,1,1,1,12
7158,1,1,1,1,1,4,1,3,1,1,1,1,1,8,3,2,1,1,1,11
7159,1,1,1,1,1,8,1,8,1,1,1,1,6,8,1,2,1,1,1,12
7160,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,12
7161,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,11
7162,2,1,1,1,1,8,2,7,1,2,1,1,1,8,3,2,1,1,1,12
7163,1,1,1,1,1,4,4,1,1,1,1,1,1,7,1,2,1,1,1,10
7164,1,1,1,1,1,3,1,2,1,1,1,1,1,5,1,2,1,1,1,12
7165,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,1,1,12
7166,1,1,1,1,1,4,1,4,1,2,1,1,4,7,1,1,1,1,1,12
7167,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,9
7168,1,1,1,1,1,2,2,1,1,2,1,1,1,8,1,1,1,1,1,12
7169,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7170,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7171,1,1,1,1,1,2,1,1,1,2,1,1,1,8,1,1,1,1,1,12
7172,1,1,1,1,1,3,3,2,1,2,1,1,3,6,1,2,1,1,1,12
7173,1,1,1,1,1,5,1,5,1,1,1,1,1,8,3,2,1,1,1,12
7174,1,1,1,1,1,5,5,1,1,1,1,1,1,8,2,2,1,1,1,12
7175,1,1,1,1,1,8,8,8,1,1,1,1,1,8,1,4,1,1,1,12
7176,1,1,1,1,1,8,1,7,1,1,1,1,1,6,1,2,1,1,1,10
7177,1,1,1,1,1,7,7,1,1,1,1,1,1,8,1,3,1,1,1,12
7178,2,1,1,1,1,5,2,5,1,2,1,1,1,8,3,2,1,1,1,12
7179,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7180,1,1,1,1,1,4,1,4,1,1,1,1,1,8,1,1,1,1,1,11
7181,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,1,1,1,1,12
7182,1,1,1,1,1,8,5,7,3,2,2,1,5,8,4,3,1,1,1,12
7183,1,1,1,1,1,5,1,3,1,1,1,1,1,8,1,2,1,1,1,12
7184,1,1,1,1,1,8,1,8,1,2,1,1,8,8,1,3,1,1,1,12
7185,1,1,1,1,1,3,1,2,1,1,1,1,1,8,1,1,1,1,1,11
7186,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,2,1,1,1,12
7187,1,1,1,1,1,7,4,5,1,3,1,1,1,8,1,3,1,1,1,12
7188,2,1,1,1,1,8,1,8,1,1,1,1,1,8,3,3,1,1,1,12
7189,2,1,1,1,1,3,1,3,1,1,1,1,1,8,1,1,1,1,1,12
7190,1,1,1,1,1,8,8,6,1,1,1,1,1,8,3,3,1,1,1,12
7191,1,1,1,1,1,5,1,5,1,2,1,1,5,7,1,2,1,1,1,12
7192,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7193,2,1,1,1,1,1,1,1,2,1,1,1,1,8,4,1,1,1,1,12
7194,1,1,1,1,1,5,1,5,1,1,1,1,1,8,1,2,1,1,1,12
7195,1,1,1,1,1,7,5,5,2,3,2,1,1,8,4,3,1,1,1,12
7196,1,1,1,1,1,8,1,8,1,2,1,1,1,8,1,3,1,1,1,12
7197,1,1,1,1,1,1,1,1,1,1,1,1,8,6,2,1,1,1,1,10
7198,2,1,1,1,1,1,1,1,2,2,1,1,1,8,4,1,1,1,1,12
7199,1,1,1,1,1,8,1,8,2,1,1,1,1,8,4,2,1,1,1,12
7200,1,1,1,1,1,1,1,1,2,1,1,1,2,8,4,1,1,1,1,12
7201,1,1,1,1,1,5,1,5,1,2,1,1,4,7,1,3,1,1,1,12
7202,2,1,1,1,1,1,1,1,3,2,2,1,1,8,4,1,1,1,1,12
7203,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,12
7204,2,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7205,1,1,1,1,1,3,3,1,1,1,1,1,1,8,1,1,1,1,1,12
7206,1,1,1,1,1,8,1,7,1,1,1,1,7,8,1,2,1,1,1,12
7207,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,12
7208,1,1,1,1,1,8,2,7,1,1,1,1,1,8,1,2,1,1,1,12
7209,1,1,1,1,1,7,7,1,1,1,1,1,1,8,1,2,1,1,1,12
7210,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,11
7211,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7212,1,1,1,1,1,7,2,6,2,3,1,1,1,8,3,2,1,1,1,11
7213,1,1,1,1,1,2,2,1,1,1,1,1,1,8,2,1,1,1,1,12
7214,1,1,1,1,1,2,2,1,1,1,1,1,1,8,1,1,1,1,1,12
7215,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
7216,1,1,1,1,1,5,1,3,1,1,1,1,1,8,2,2,1,1,1,12
7217,1,1,1,1,1,3,3,1,1,1,1,1,1,8,3,2,1,1,1,12
7218,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7219,3,1,1,1,1,1,1,1,1,2,1,1,1,8,3,1,1,1,1,12
7220,1,1,1,1,1,8,2,8,1,1,1,1,4,8,1,2,1,1,1,12
7221,1,1,1,1,1,3,3,1,1,1,1,1,1,8,1,1,1,1,1,12
7222,3,1,1,1,1,3,1,3,2,3,2,1,1,8,3,2,1,1,1,12
7223,1,1,1,1,1,8,1,8,1,1,1,1,5,8,2,3,1,1,1,12
7224,1,1,1,1,1,8,4,7,1,2,1,1,1,8,1,2,1,1,1,12
7225,3,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,12
7226,1,1,1,1,1,8,1,8,1,1,1,1,1,8,1,3,1,1,1,12
7227,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,12
7228,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,12
7229,1,1,1,1,1,5,1,5,1,2,1,1,2,8,2,2,1,1,1,12
